-0.41063048885051645,-0.01790692034714359,0.04299551164200182,0.0,-0.23249807296305972,0.0,0.0,0.09959404228676176,-0.06224333007009255,-0.0002081748987936927,0.05960802945030982,0.0,0.0,-0.07431542949132046,0.0
3,5,6,11,12,14
0.7576131687242799,0.0099
