-0.2515251101037883,0.0,-0.09601146725977522,0.0,-0.1493770033856749,-0.15274400499522867,0.0,-0.0990243713533214,-0.00697337947733567,-0.0029417812551538716,0.1229623271379712,0.0871515370852675,0.03128901794648319,0.0,0.0
1,3,6,13,14
0.803960396039604,0.0131
