-0.14452753036631258,0.04437205278440355,0.043174550003745406,-0.007265624776167139,-0.11579230517542821,0.006588333374033327,-0.04665847138253105,0.09237157700061911,-0.03701896334770468,0.019120261992597695,0.0,-0.04167420036743386,0.17209453432454144,-0.13482190302981986,0.09451969207466207
10
0.7148148148148148,0.4484
