-0.1064971679211385,0.04859997316135882,0.018445691770879714,-0.007328594378558919,-0.1039482308994671,-0.04783003068699396,0.0001298141866971,0.10561150740388117,-0.033230443205756154,0.0,0.12451285333579884,-0.06006892356788367,0.1009638948291446,-0.14363477593782795,0.09919809871461362
9
0.6678127984718243,0.972
