0.0,0.0,0.0,0.028905840839365128,0.0,0.0,0.0,0.0,0.0,0.3791948548912873,0.0,0.5600266053998572,0.0,0.0,0.03187269886949048
0,1,2,4,5,6,7,8,10,12,13
0.8504950495049505,0.0004
