0.0,0.0025839609648920176,-0.05994074079200172,0.0,-0.22649228621678733,0.0,0.0,0.0,0.0,0.2169799022414997,0.0,0.0,0.4940031097848192,0.0,0.0
0,3,5,6,7,8,10,11,13,14
0.8960396039603961,0.0007
