-0.11368111393629034,0.045457392012259325,0.03710484625499731,-0.004806879775417189,-0.10565683606319301,-0.05100023584686627,0.01253871364869711,0.09537905703968069,-0.04561557965150363,0.0,0.12837233642822052,-0.05735591983404736,0.08663183608572103,-0.13187750178866356,0.0845217516344426
9
0.6704559650218613,0.97
