-0.1564633294873077,0.06998344284996895,0.06005229704242029,-0.04750071676558719,0.0,-0.07673393820064339,-0.030125853794654718,0.0,-0.016518079676181973,0.07882760889936523,0.2733623125030915,0.0,0.05798221383034373,-0.014256737613818739,0.11819346933661655
4,7,11
0.7669291338582677,0.0439
