-0.13540914084053443,0.01494532787302927,0.03712266085419597,-0.0005293613769348658,-0.10632800310520205,-0.015184933437315673,-0.046888045819677454,0.08081122418431,-0.027074212857637277,0.06936438246073728,0.0,-0.06684339876139707,0.15813331857476262,-0.13884326938097238,0.10252272047329374
10
0.7067307692307693,0.445
