0.0,0.0,-0.03846723291419841,0.0,0.0,0.0,0.20135802715905793,0.0,0.04064442216092344,0.0,0.4128935728640627,0.0,0.0,0.10334691482486734,0.20328983007689025
0,1,3,4,5,7,9,11,12
0.902970297029703,0.0004
