0.0,0.06423659953728963,0.15734801979334903,-0.1978157610227975,0.0,-0.2372558960650481,0.0,0.0,-0.25288280645291733,-0.061136781905826956,0.011679859174663397,0.0,-0.017644276048107865,0.0,0.0
0,4,6,7,11,13,14
0.9594059405940594,0.0011
