-0.10655005422465975,0.12565112142352136,0.0,-0.11199309472047007,-0.20183769468472032,-0.015752422867378314,0.10890012028370778,0.0,0.0,0.0,0.0,-0.019572118050900603,-0.04998297482111132,-0.17669592245384932,0.0830644764696811
2,7,8,9,10
0.8227722772277227,0.035
