-0.11189709173395482,0.046887441279640917,0.023389876216559906,-0.0017538099982305892,-0.11714702426604723,-0.04506456408899762,0.00926299217431068,0.10170377240565047,-0.02782064931743583,0.0,0.1363353453268251,-0.06597511026552284,0.08274256735646957,-0.15046580942699023,0.07955394614336435
9
0.674081774081774,0.9728
