-0.13915360480900135,0.041032700244494874,0.015372590151731468,-0.011404743360557598,-0.12349769063032788,-0.03789379235274621,-0.0023202652067713498,0.0947862319107611,0.0,0.031166726288350034,0.14551592820482787,-0.06772509102952454,0.09355999772615639,-0.12069458455324568,0.07587605353150345
8
0.6740402193784278,0.8898
